subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
16,33,9900,0.0,0.0,0.2,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.84199523071192,70.07447144016284,0.0005592129571900912,0.00042380046667812914,1.319519446435169
16,34,10200,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.28457427569529,84.5061854813154,0.004335915690776543,0.0029655824017249944,1.4620789792434918
16,35,10500,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.93722587578775,79.76389185033763,0.0016390435712966608,0.004285241500401076,0.3824856944802889
16,36,10800,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.774135923113,76.28688631992557,0.00028463859720065984,0.0006684420893079952,0.4258238697915207
16,37,11100,0.0,0.1,0.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.1967423464182,76.46476708952109,0.00045618798818867644,0.000705201968208241,0.6468898397259825
16,38,11400,0.0,0.1,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20167726834214,38.311786838412104,0.00014858777494103617,0.00017861600024909503,0.8318839002878691
16,39,11700,0.0,0.1,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.50520009177355,51.83962657523005,0.00017701412088162656,0.00035927143236535276,0.4927030232162076
16,40,12000,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.877576733610724,31.03140256592076,8.495606589322448e-05,0.00029792213908368494,0.28516197606033133
16,41,12300,0.0,0.2,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.38064491997561,80.35181263121993,0.002351993415680853,0.0016578380113527536,1.4187112369088983
16,42,12600,0.1,0.4,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.964042481717,62.67410939349184,0.0017365679890572238,0.0002491833111466345,6.969038099165969
16,43,12900,0.0,0.3,0.0,0.0,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.92017129513205,82.72825630749546,0.001448477701617512,0.0021539636585817482,0.6724708171591182
16,44,13200,0.0,0.2,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.81368233006431,77.60471036880288,0.0011666079895017792,0.0017805072637972652,0.6552110250950446
16,45,13500,0.2,0.3,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.52153068314328,135.2274604115264,0.006709739369657502,0.006104771725619688,1.0990975045797318
16,46,13800,0.0,0.1,0.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.02550406457267,111.5126113943774,0.0011278541581592062,0.002312012177906842,0.48782362348121283
16,47,14100,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.40389046115897,123.60328707299098,0.00129166591493628,0.0027709249368373045,0.466149731363914
16,48,14400,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91889722113089,113.45686286659564,0.00017513875854090842,0.0005906173302449247,0.2965350821457942
16,49,14700,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.29720780271539,124.18807497540679,0.0005862485369149146,0.0007579026540587647,0.773514294712391
16,50,15000,0.1,0.2,0.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.56843438234114,109.70188370990384,0.001198629268852805,0.0028437982984631837,0.4214888480313656
16,51,15300,0.0,0.0,0.8,0.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56742629173496,92.0859743211147,0.00035700623528897075,0.0006678592060828964,0.5345531394002498
16,52,15600,0.0,0.0,0.6,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.48134765510675,85.9870706314954,0.0004186333334536333,0.0008070238209858517,0.5187372696660122
16,53,15900,0.0,0.0,0.1,0.9,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5379308727503,98.10365794755302,0.000301599302328515,0.001035083458399574,0.29137679660618093
16,54,16200,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.77305512584506,90.16728896884356,0.00011485595034338336,0.0007822206002866884,0.1468331955221941
16,55,16500,0.0,0.0,0.1,0.9,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98.70352185270573,98.79007910567238,0.00031410933016993677,0.0002785827259437569,1.127526228002207
16,56,16800,0.0,0.1,0.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.09693661203075,116.42345812932913,0.0007071103613437611,0.0015437776332726052,0.4580389986897143
16,57,17100,0.0,0.2,0.7,0.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6173694119607,131.99331915433956,0.0016118302281562574,0.0053319413848913495,0.3022970643907598
16,58,17400,0.0,0.1,0.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.24861868965473,120.346880008466,0.0006871261652641974,0.00331616666819458,0.20720495500254496
16,59,17700,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.29047226176397,137.33662894620218,0.004710144150343004,0.00480445716024854,0.9803696844909203
16,60,18000,0.0,0.0,0.6,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.99797242521946,104.04137283202991,0.0006355480413079246,0.0009619205685115281,0.6607074036179194
16,61,18300,0.3,0.2,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.92552910380172,103.04380926197638,0.000773580160724701,0.0010093730722083418,0.7663966694021619
16,62,18600,0.0,0.1,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.933442543843,120.55277369720207,0.0018921698670574022,0.0025750894450135915,0.734797725462082
