HF,LF,LF/HF,RMSSD,SDNN,SampEn,is_N1,is_N2,is_N3,is_R,is_W,subject_id,trans_L_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N1_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N2_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_N3_W,trans_R_L,trans_R_N1,trans_R_N2,trans_R_N3,trans_R_W,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,window_id
-8.001959341438582,-6.6160730334127,4.007350488346266,41.3069730875313,101.69591962316326,0.9345177684953708,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85
-7.671123667377806,-6.296900560894418,3.958352360814841,44.44466193223662,119.5980363038912,0.9439920275126992,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,86
-7.914003062110393,-6.630755938747209,3.6154916420985375,37.0068912500396,82.80575637618219,1.1538732569725838,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87
-8.147265494896514,-5.929213642969946,9.217794699623258,59.5888050565873,115.68481261953202,0.8851565759421366,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,88
-7.290266217950318,-6.3382092065318005,2.59336978563583,45.67360889896789,81.59427935911094,1.3105190924864212,0,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,89
-7.996531969671302,-8.069182141693291,0.9297173028536088,46.56137311297402,57.86786543172421,1.340787616413729,0,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
-7.3210791066393055,-7.1367469665753545,1.2027216085432473,53.22074425491779,88.50393110351348,1.0290575668058577,0,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
-7.03811225539995,-6.245405778039012,2.210747271704116,54.52273926527721,83.4297477484164,1.248748208936895,0,0,0,0,1,22,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
-8.084381000485863,-8.15287429782045,0.9335843055997104,35.175124410427614,55.48754054702837,1.394636788678932,1,0,0,0,1,22,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,3
-8.185672929343916,-9.106070367834892,0.3961935288881388,34.58808909632726,28.753290123069448,1.9804644776796665,1,1,0,0,1,22,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,4
-7.911882337034124,-7.937948483956308,0.9742002213704066,48.16469493144063,61.73071905528021,1.2896650048610794,1,1,0,0,0,22,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5
-6.864173123090878,-5.893731682306787,2.6406799240121805,77.21211319934882,105.18217857146884,0.9365759100176668,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
-7.085802392806726,-6.2713354169370215,2.2594767236593487,57.99325007501051,79.32068590898862,1.154108226969256,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,7
-7.84551666738712,-9.224908782894971,0.249815365881258,43.63381491368665,33.48864468617085,1.854969493925794,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8
-7.580006855014024,-6.906275993282447,1.963428940400565,63.48923383140991,96.77198850389452,0.8866113254150773,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9
-6.765464718231553,-6.074582346589464,1.996339702020278,65.14266195247176,87.06443563998026,1.0272506539610975,0,1,1,0,0,22,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,10
-7.568474890892068,-8.069225763009303,0.6053112131308006,49.56644057475829,56.27888849621578,1.660145097593189,0,1,0,1,0,22,,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,11
-7.439355299535228,-7.888590065598586,0.6374994229360993,62.56354833800598,77.85782415713697,1.5500474078139306,1,1,0,0,0,22,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12
-7.41692685998799,-7.769962633366388,0.7020563081209769,56.64191135939608,61.11561258691318,1.984545108470129,1,1,0,0,0,22,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13
-7.339278547928864,-5.923299350224862,4.125331056925045,75.97067033366767,162.8296823441572,0.7935257132212662,1,1,0,0,1,22,,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,14
-8.258866064527398,-8.84811748326852,0.5530162763902475,32.67220329601554,53.12477892494178,1.6238078527170532,1,1,0,0,1,22,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,15
-8.002906469419623,-7.183963170884765,2.2719043936727013,41.64098671015061,49.39349636171933,1.6704358990763175,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
-7.389168335400016,-6.508068072941061,2.415845135278365,55.27358583752319,74.17100217528014,1.3979830434908034,1,1,0,0,1,22,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,17
-7.7001986503525695,-7.6419150132249,1.0601484679965092,45.04008041211824,89.57088947165968,1.3259640553986554,0,0,0,1,1,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,18
-7.865541441370653,-7.526766210880534,1.4042814323880202,41.35769364369056,57.87428574389985,1.4390121186446532,1,1,0,1,0,22,,0,0,1,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,19
-7.812974313885091,-6.8959830698577695,2.505474138717846,48.94853373924274,72.17481567062664,1.3834919305141884,1,0,0,1,0,22,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20
-9.006593764996165,-7.763300113611562,3.487301966740391,25.077511418550763,80.83095556722975,0.8866785276599292,1,0,0,1,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,21
-8.331414166943128,-7.999410534465254,1.3953997238091091,35.51467061356598,58.499304373558346,1.5381324436871264,1,0,0,1,0,22,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22
-8.077899426047082,-7.19826596451732,2.4145745867986625,40.45889117359022,68.89519311947929,1.3716851726820063,1,0,0,1,0,22,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,23
-7.608483740820368,-8.34455069713464,0.4779420587337571,47.997047817458245,50.9872060509375,1.7666492593346084,1,1,0,1,0,22,,1,0,1,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,24
-7.281846139538755,-7.531806677795664,0.778509542652598,55.274417450449576,59.64794243448771,1.8213426990831176,1,1,0,1,0,22,,1,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,25
-7.33114975072655,-6.673331741634105,1.9319985266782875,56.42078713456038,69.40194608570836,1.3207921358357,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26
-7.831979486075663,-9.756518600570448,0.1437854184857322,42.64505606121955,32.54612261342706,1.655791516648502,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27
-7.619073301221375,-7.117077440988892,1.6533458262842264,64.63384046560182,69.8621454204151,1.083584117460171,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28
-8.015817646160395,-8.99623837267451,0.3732551415725257,37.51318493307477,30.906440375148957,2.007626924071537,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29
-7.128009134645603,-6.698037748286064,1.537883952487464,59.92207240995994,73.91857186766086,1.118495287771461,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
-7.871666185335266,-8.518584341384821,0.5224049008700886,38.18036144404306,35.5498200442569,1.812224304349242,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
-8.047367481629738,-9.3635616951368,0.2658593010401671,35.63783881718194,29.99380177309893,1.9173761498940096,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
-7.976249181147042,-7.44442845109737,1.7040779888279076,41.63403651000612,46.5291227579571,1.483334711104182,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
-7.95163881714285,-9.132491934198068,0.30504287052309,37.12950309392704,31.84059177081122,1.6343035362421556,0,0,1,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34
-7.935197687906458,-7.916792591216562,1.01862755813426,37.90515468738141,110.09131560899456,0.8360177171836997,0,1,1,0,0,22,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,35
-7.306512498304047,-6.951094797629646,1.4274133291593032,51.40817846426737,73.67730126729931,1.3187606818150293,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36
-7.405233200805843,-6.147804368108356,3.520513839210131,64.718087845044,110.14215419720878,0.9996950926475736,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
-7.992440155582352,-9.08450379337068,0.3335516878110417,40.44856511351513,45.19782743151906,1.4644567625336429,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38
-7.883079071979872,-6.69129400758762,3.299051242349164,53.04516833105376,75.33980382559969,1.2740545769082694,1,1,0,0,1,22,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,39
-8.12474446590955,-7.01284552407941,3.047038798917736,40.78009009362192,96.1614886401412,1.1164667387196778,1,1,0,1,1,22,,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,40
-7.998025721874465,-7.710634967664895,1.3339384587288994,42.01457960737515,77.1419700953602,1.3130568564748626,0,1,0,1,0,22,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,41
-7.879206172134934,-6.497354982311324,3.9901660847956224,48.31615651502901,85.66192348297085,1.2688789049567104,0,0,0,1,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42
-7.818144066715609,-6.973766135841776,2.3298351258526964,52.88059060504828,77.14164739135497,1.2368975257262036,1,0,0,1,1,22,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,43
-7.713217333089646,-7.074368849049345,1.8963039947075533,44.14581195521006,88.56517176700194,1.2470579743405792,1,0,0,1,1,22,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,44
-7.426353541823802,-6.399746811332489,2.794591495573424,60.78104967825238,102.17566328302856,1.1615680545307414,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45
-7.801376042184362,-7.981594575251937,0.8346836702560607,43.61361646300686,44.71958090918212,1.8503237942381767,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46
-7.7138315061963985,-7.699500971218298,1.0144661004710769,45.87176700607486,58.29672762271027,1.5521223572808127,0,1,0,1,0,22,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,47
-7.684891868742643,-7.107243415376292,1.7835478128452251,49.92451091505832,62.95995564086657,1.4480027067858907,1,1,0,1,0,22,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,48
-7.735494069402308,-7.4851559194830575,1.2851120591986585,46.01652052569718,54.53028886005392,1.554104208509545,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49
-7.582455078221974,-7.176892900785869,1.5011295505978506,53.89232292360212,60.8785263139671,1.2800996492920982,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,50
-7.292891578980931,-7.244091012045164,1.0500845379487591,51.028149094457135,53.12620469692563,1.3911359549993343,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51
-7.710116970525498,-7.342237795492597,1.445661659976811,47.57688841517943,54.7727970877218,1.566136724152414,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,52
-7.563061044289677,-7.68414538138106,0.8857392016268523,49.4069993755972,55.38278977807674,1.3738793440943864,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53
-6.529734961905274,-5.298447816236138,3.4272992180036645,81.45938361343195,165.97639735055157,0.7225051327372891,1,1,0,0,0,22,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54
-7.543130811764382,-6.262730361019562,3.602994043367305,55.45596787078728,81.41790995306039,1.0937401597577403,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55
-6.955769076664679,-5.385419058867508,4.812330741389649,83.57656949591022,119.7753048939632,0.8313818037495346,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,56
-7.662699538390346,-6.840876032065853,2.2773614630311165,46.97545345279521,61.53083894191386,1.288432225410882,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,57
-7.763168104846937,-7.174367569761735,1.8037165105290975,69.79610349422259,103.85115519963554,1.0364191781731191,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,58
-6.474075725515725,-5.146946875482435,3.77199960272059,99.68573725547986,152.92631551169592,0.8670493806882345,0,1,1,0,0,22,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59
-7.6992655781489185,-7.475078107089431,1.2518613702414707,47.06744376175683,50.76709919468981,1.3989383895920526,0,1,0,1,0,22,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,60
-7.372592611651864,-6.738531166796326,1.8866632488592632,55.17032244567247,107.84968199094136,1.1762819587537383,0,1,0,1,0,22,,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,61
-7.462920720569804,-6.905244089348343,1.747912799429267,53.1706087643381,103.64527690549596,1.1470147656179273,1,0,0,1,0,22,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,62
-7.777083008097358,-6.210055949387446,4.801447148864104,58.57065731061567,109.15770295371328,0.8173242408667198,0,0,0,1,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,63
-8.1783824801632,-7.621228816625899,1.748363064685195,34.79857697384333,63.27633064555006,1.2976618884327793,0,0,0,1,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64
-8.082808808481529,-7.375110991037248,2.0326580989791494,40.16001827248732,93.46071269908708,1.211868261278302,1,0,0,1,1,22,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,0,65
-8.086417525749729,-7.992798531459687,1.0984612695537166,37.929846141776,50.81983574150879,1.7331885651051262,1,0,0,0,1,22,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,66
-7.756388454629405,-7.495980542985646,1.2981558540513831,46.52266402212381,56.84411644295143,1.2930465040669066,1,1,0,0,1,22,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,67
-7.857121949992937,-7.095173750616187,2.145405881349395,41.00204834827903,57.8680421228221,1.49946444115264,1,1,0,0,1,22,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,68
-7.6209887618707395,-8.599371598791327,0.3746424377573875,42.48651550787515,44.99864150230168,2.07297953132073,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,69
-7.57979584860559,-6.937742554278795,1.9021455209273528,50.59830036639,66.12476219458594,1.1922427368344868,1,1,0,0,1,22,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,70
-7.802974876071802,-8.99386641024822,0.3022421384566579,38.80757514238425,32.69701895238592,1.8528098743725612,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,71
-7.991620418128022,-8.071921925193058,0.9226092888619624,68.21542164351087,99.5286795331006,0.8937090449535829,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,72
-8.24783471106116,-9.537414951847335,0.2726081931695754,35.74746078221298,41.685028892022,1.4517102061642513,1,1,0,0,0,22,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,73
-6.639830348999534,-6.263554687128622,1.457198416935963,66.47899178812001,85.8649943707217,1.1074056673545818,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,74
-8.147109434914011,-7.501361056210674,1.9105584698423288,36.59049797208354,43.36273756840743,1.5544965348715465,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,75
-7.821891471576249,-6.540454627737322,3.6083180104875616,48.929254742952544,88.58667264665962,1.152092583764656,1,1,0,0,1,22,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,76
-7.93854362000913,-8.676565123090981,0.4765915606271754,37.55329546092663,47.978373008041,1.4696733306973504,1,1,0,0,0,22,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,77
-8.144496189081291,-9.503152352819331,0.2544379274990057,34.181428857429914,32.48463491139108,1.8863336747781485,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78
-8.053810619331324,-7.802131328636153,1.287086585463046,37.932412585023066,98.48448802821694,1.0194078040109618,0,1,0,0,1,22,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,79
-8.004689323360637,-8.161994056014892,0.8540063958719375,36.01177930917573,41.91372745972309,1.7914386501602817,0,1,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,80
-7.616770767606586,-7.0125101819772935,1.831588434346577,49.055586322671736,98.19636035258904,1.0891239768462913,1,0,0,0,1,22,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,81
-8.049454241560486,-7.892007159019691,1.1710545729476696,35.455438547523855,48.26777283821314,1.6010084624183358,1,1,0,0,1,22,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,82
-7.767759647779983,-7.784376268217309,0.9834816383777312,39.83308310668977,56.43636325472964,1.4988244917058762,1,1,0,0,1,22,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,83
-7.565918051637344,-7.585373240633238,0.9806955603030628,46.191309417132736,68.9925219667304,1.3755530050542084,1,1,0,1,1,22,,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,84
-7.7155055953901535,-6.8468981656274,2.386699393719736,44.558908464228885,108.99665854519144,1.0509267010684362,0,0,0,1,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85
-8.089687849706708,-6.48517996021461,4.988415453365016,46.07849900080026,67.60000793087242,1.4444235821236528,0,0,0,1,1,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,86
-6.998745015969707,-5.978431599387595,2.776009253333016,69.56393275795158,136.3281290891519,0.892881223508286,0,0,0,0,1,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87
-7.79385985327742,-7.743381870555178,1.0518995967982905,40.72456956229252,74.12279842732882,1.408435255531402,1,0,0,0,1,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,88
-7.529688768329549,-6.487561332108534,2.8386669646867237,51.46199728671009,80.96283771896249,1.3596216117742164,1,1,0,0,1,22,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,89
-7.530633448210345,-5.758663533918241,5.891549084677648,64.61551991236699,104.23717899557596,1.0213392018494902,1,1,0,0,1,22,,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,90
-6.896286570507523,-5.094492508206789,6.06551840588336,121.56647036264232,156.06242446754894,0.8671732372843093,1,0,0,0,1,22,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,91
-7.190974575964018,-6.462803563635237,2.072712694266122,98.9081845132264,169.84354901595515,0.6685323962872363,0,0,0,0,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,92
-8.790189177214394,-6.230829509849264,13.00641256642959,42.97313953680317,82.63093056969963,0.9835422037905044,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
-8.960526756397645,-7.275790232636987,5.425502610291635,25.77446861379307,47.68432996919222,1.496865935990469,0,0,0,0,1,24,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
-8.715493879636691,-6.993302827544333,5.624974700035101,31.682359915647396,58.929292598784045,1.4693256580802985,1,0,0,0,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,2
-8.839573595913027,-6.268353324869025,13.165746598579355,36.802173848832894,58.24132250304513,1.512841512544827,1,0,0,0,1,24,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,3
-8.393786675368972,-6.295352544419696,8.185147679628457,41.74803124946919,62.3144403303409,1.3489534417876827,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4
-8.256278959952311,-6.116563826749529,8.52600494234562,40.878216343536,103.74737414064036,0.9263975528606442,1,1,0,0,1,24,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,5
-8.841799897466066,-7.360788661793004,4.421055147898599,30.832749645541,76.02642937770796,1.132790981992139,0,0,0,0,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
-8.678778873467316,-6.759511982961094,6.850341464126873,33.94225001200643,45.55121497917844,1.5835779275965165,1,1,0,0,0,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7
-8.881396028256178,-7.56663802013402,3.7435949230021945,28.117730021699973,35.29580385703488,1.6233370733908723,0,1,1,0,0,24,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8
-9.353046619671046,-7.517114846900413,6.332478875641728,24.241034161646645,32.08430211081132,1.8703412562619168,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9
-9.006133421557948,-7.351694208637687,5.264917703564156,28.567103850102782,41.15185927012089,1.4965003550899885,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10
-9.221308694414557,-8.218824385922922,2.7426620881375623,23.695575256550367,26.08723377441992,1.806860934109479,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
-9.133860183972756,-8.60886208608868,1.6969116219582507,22.85627381422355,23.853498421447924,2.065104378533429,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12
-9.202505249076149,-6.848318290626777,10.625063856822983,25.73477696901199,66.40412070724621,1.1797510541123322,0,0,1,0,1,24,,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,13
-8.127042421627854,-5.770136146614812,10.590698941309189,46.43513112087828,99.96788982786164,1.28669989861426,1,1,0,0,1,24,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,14
-7.970919048305608,-5.985532937046046,7.300100500014781,46.82798711626345,71.24896964856508,1.4032469310691176,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15
-8.47518016517414,-6.060411597494043,11.236256528667267,38.93407171480564,77.63327347983136,1.394339785431346,1,1,0,0,1,24,,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,16
-8.326645545179904,-5.945701627384771,10.855836176260055,45.85164265689106,87.25632822110065,1.2990596041270983,1,1,0,0,1,24,,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,17
-8.550984792170572,-5.99632267007242,12.928644566522916,41.12591529790214,69.51091658365812,1.3142910401248054,1,1,0,0,1,24,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,18
-8.309407334974393,-5.552383806425912,15.813054303998532,47.12974567888,74.99212041412338,1.4141561765408743,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19
-8.152832809433036,-6.33015180850744,6.206510682957064,44.69963125381643,59.34027157333685,1.4008339713714195,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20
-8.372999477793256,-6.6235485249593244,5.772100509910661,40.04825986067823,65.11792848788022,1.3526932098387934,1,1,0,0,1,24,,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,21
-8.88829371157591,-6.984859516874106,6.750566886079573,29.90276530914774,57.36870209272104,1.326349779490258,1,0,0,1,0,24,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22
-9.07548883730845,-7.0706640596728825,7.481430490633392,28.435712468470637,56.36853063268031,1.1106909167472865,1,0,0,1,1,24,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,0,23
-8.147828869930656,-6.467455552660166,5.382705450303136,42.63656089657997,138.46212893119682,0.7437430588944705,1,0,0,1,1,24,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,24
-8.498975590997729,-6.61004702477902,6.639971036589786,39.2710397033629,62.0092571922678,1.3560688296395298,1,1,0,0,1,24,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,25
-8.864337431836997,-6.551448218757356,10.168441581758232,34.11239030634642,51.389124409472174,1.2416088706118296,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26
-9.29450715608901,-7.643849804403838,5.256708685254107,25.812780273990548,32.825320030189594,1.6697318368351333,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27
-8.60136412485505,-6.693391631094139,6.77079854065159,36.78870644564172,56.67240792648357,1.318265331665412,1,1,0,0,1,24,,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,28
-8.595699957355606,-6.114408374126683,12.016277440325569,41.8570793814137,94.9754700991649,1.08611691372576,1,1,0,0,1,24,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,29
