subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
27,82,24600,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69779385482317,46.96622856240744,0.002052791758705,0.0024931989462242,0.8233565804340771
27,83,24900,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.23920761485248,85.20280003585135,0.0029078612000565,0.0072004582817651,0.4038439063553234
27,84,25200,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.06620752266522,76.16762739315128,0.0017797793757562,0.0045771558086061,0.3888395873284147
27,85,25500,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.93956660723153,71.10069205864392,0.0012709444660264,0.0022630410626473,0.5616091051126241
27,86,25800,0.1,0.1,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.91888661585654,97.16948923669985,0.0031334194920377,0.0040830734371049,0.767416883459111
27,87,26100,0.0,0.8,0.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.05658595569065,193.5906728743037,0.0038841523913459,0.0144967035861499,0.2679334904148049
27,88,26400,0.0,0.4,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3986064702602,80.91407991236407,0.0009685627748174,0.0010114257313924,0.9576212516207802
27,89,26700,0.0,0.0,0.3,0.0,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.92698947545605,201.2500902359228,0.0303904253804736,0.0092706908684473,3.2781187304936465
27,90,27000,0.1,0.0,0.1,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.2904229938272,161.24544946177227,0.0037918468947719,0.0052267340681741,0.7254715555284699
27,91,27300,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3418087258727,25.75840934872535,0.0001323155989569,0.000369364451919,0.3582250491879586
